Minute,Hour,Day,Req/Min,AvgResponseTime,NumberOfPods
52,10,3,177,0.51,1
53,10,3,140,0.46,1
54,10,3,106,0.72,1
55,10,3,113,0.88,1
56,10,3,160,0.34,1
57,10,3,105,0.88,1
58,10,3,180,0.36,1
59,10,3,173,0.49,1
0,11,3,146,0.34,1
1,11,3,142,0.59,1
2,11,3,127,0.97,2
3,11,3,142,0.53,1
4,11,3,182,0.96,2
5,11,3,195,0.83,2
6,11,3,151,0.70,1
7,11,3,141,0.79,1
8,11,3,113,0.36,1
9,11,3,180,0.50,1
10,11,3,158,0.39,1
11,11,3,116,0.75,1
12,11,3,112,0.55,1
13,11,3,120,0.42,1
14,11,3,117,0.54,1
15,11,3,156,0.95,2
16,11,3,154,0.82,2
17,11,3,126,0.93,1
18,11,3,178,0.77,2
19,11,3,104,0.88,1
20,11,3,188,0.58,1
21,11,3,198,0.44,1
22,11,3,187,0.33,1
23,11,3,156,0.81,2
24,11,3,103,0.63,1
25,11,3,190,0.49,1
26,11,3,102,0.87,1
27,11,3,152,0.63,1
28,11,3,153,0.73,1
29,11,3,147,0.58,1
30,11,3,150,0.80,1
31,11,3,123,0.69,1
32,11,3,117,0.43,1
33,11,3,119,0.74,1
34,11,3,131,0.89,1
35,11,3,124,0.95,1
36,11,3,184,0.77,2
37,11,3,172,0.34,1
38,11,3,103,0.68,1
39,11,3,162,0.46,1
40,11,3,200,0.47,1
41,11,3,154,0.60,1
42,11,3,128,0.79,1
43,11,3,197,0.92,2
44,11,3,115,0.77,1
45,11,3,145,0.33,1
46,11,3,172,0.90,2
47,11,3,106,0.91,1
48,11,3,168,0.55,1
49,11,3,194,1.00,2
50,11,3,200,0.63,2
51,11,3,192,0.70,2
52,11,3,136,0.99,2
53,11,3,101,0.34,1
54,11,3,168,0.98,2
55,11,3,122,0.88,1
56,11,3,189,0.50,1
57,11,3,117,0.91,1
58,11,3,100,0.44,1
59,11,3,168,0.57,1
0,12,3,104,0.52,1
1,12,3,128,0.35,1
2,12,3,109,0.60,1
3,12,3,108,0.78,1
4,12,3,134,0.87,1
5,12,3,157,0.44,1
6,12,3,160,0.76,2
7,12,3,182,0.36,1
8,12,3,136,0.64,1
9,12,3,148,0.49,1
10,12,3,170,0.33,1
11,12,3,143,0.99,2
12,12,3,164,0.99,2
13,12,3,173,0.56,1
14,12,3,172,0.80,2
15,12,3,142,0.72,1
16,12,3,162,0.32,1
17,12,3,129,0.41,1
18,12,3,167,0.72,2
19,12,3,160,0.91,2
20,12,3,143,0.37,1
21,12,3,195,0.90,2
22,12,3,166,0.79,2
23,12,3,141,0.58,1
24,12,3,186,0.69,2
25,12,3,183,0.51,1
26,12,3,107,0.43,1
27,12,3,114,0.96,1
28,12,3,181,0.55,1
29,12,3,161,0.67,1
30,12,3,199,0.74,2
31,12,3,188,0.78,2
32,12,3,157,0.40,1
33,12,3,180,0.54,1
34,12,3,193,0.37,1
35,12,3,107,0.42,1
36,12,3,166,0.33,1
37,12,3,103,0.68,1
38,12,3,158,0.50,1
39,12,3,195,0.93,2
40,12,3,120,0.63,1
41,12,3,193,0.68,2
42,12,3,159,0.82,2
43,12,3,153,0.88,2
44,12,3,196,0.50,1
45,12,3,111,0.67,1
46,12,3,136,0.61,1
47,12,3,143,0.70,1
48,12,3,112,0.33,1
49,12,3,141,0.69,1
50,12,3,176,0.64,1
51,12,3,139,0.59,1
52,12,3,137,0.79,1
53,12,3,183,0.72,2
54,12,3,164,0.60,1
55,12,3,119,0.70,1
56,12,3,141,0.32,1
57,12,3,197,0.35,1
58,12,3,116,0.56,1
59,12,3,129,0.84,1
0,13,3,198,0.34,1
1,13,3,200,0.93,2
2,13,3,154,0.74,1
3,13,3,111,0.75,1
4,13,3,198,0.99,2
5,13,3,136,0.70,1
6,13,3,126,0.99,2
7,13,3,126,0.44,1
8,13,3,146,0.84,2
9,13,3,101,0.82,1
10,13,3,117,0.70,1
11,13,3,164,0.33,1
12,13,3,180,0.59,1
13,13,3,154,0.36,1
14,13,3,177,0.70,2
15,13,3,172,0.91,2
16,13,3,106,0.34,1
17,13,3,141,0.73,1
18,13,3,128,0.79,1
19,13,3,131,0.31,1
20,13,3,186,0.50,1
21,13,3,171,0.70,1
22,13,3,118,0.43,1
23,13,3,123,0.79,1
24,13,3,123,0.55,1
25,13,3,175,0.65,1
26,13,3,132,0.64,1
27,13,3,155,0.97,2
28,13,3,134,0.50,1
29,13,3,133,0.45,1
30,13,3,171,0.42,1
31,13,3,142,0.57,1
32,13,3,149,0.63,1
33,13,3,171,0.97,2
34,13,3,190,0.34,1
35,13,3,104,0.61,1
36,13,3,167,0.99,2
37,13,3,134,0.42,1
38,13,3,182,0.69,2
39,13,3,119,0.88,1
40,13,3,161,0.89,2
41,13,3,168,0.39,1
42,13,3,149,0.65,1
43,13,3,113,0.36,1
44,13,3,183,0.96,2
45,13,3,161,0.86,2
46,13,3,134,0.62,1
47,13,3,153,0.39,1
48,13,3,169,0.40,1
49,13,3,129,0.37,1
50,13,3,127,0.71,1
51,13,3,102,0.68,1
52,13,3,199,0.59,1
53,13,3,138,0.80,1
54,13,3,187,0.88,2
55,13,3,184,0.64,1
56,13,3,166,0.51,1
57,13,3,126,0.95,1
58,13,3,132,0.89,1
59,13,3,172,0.87,2
0,14,3,117,0.43,1
1,14,3,111,0.51,1
2,14,3,177,0.95,2
3,14,3,195,0.48,1
4,14,3,180,0.39,1
5,14,3,170,0.75,2
6,14,3,193,0.93,2
7,14,3,100,0.75,1
8,14,3,146,0.59,1
9,14,3,168,0.38,1
10,14,3,169,0.71,1
11,14,3,184,0.61,1
12,14,3,151,0.59,1
13,14,3,130,0.48,1
14,14,3,192,0.58,1
15,14,3,190,0.69,2
16,14,3,166,0.64,1
17,14,3,116,0.49,1
18,14,3,114,0.90,1
19,14,3,143,0.54,1
20,14,3,185,0.84,2
21,14,3,167,0.42,1
22,14,3,113,0.97,1
23,14,3,153,0.35,1
24,14,3,144,0.59,1
25,14,3,103,0.59,1
26,14,3,154,0.88,2
27,14,3,200,0.88,2
28,14,3,190,0.36,1
29,14,3,176,0.32,1
30,14,3,198,0.94,2
31,14,3,151,0.69,1
32,14,3,181,0.62,1
33,14,3,181,0.63,1
34,14,3,125,0.89,1
35,14,3,133,0.41,1
36,14,3,145,0.77,1
37,14,3,122,0.92,1
38,14,3,177,0.30,1
39,14,3,122,0.73,1
40,14,3,151,0.81,2
41,14,3,112,0.89,1
42,14,3,130,0.78,1
43,14,3,118,0.60,1
44,14,3,137,0.49,1
45,14,3,165,0.47,1
46,14,3,120,0.47,1
47,14,3,126,0.73,1
48,14,3,141,0.81,1
49,14,3,137,0.78,1
50,14,3,173,0.82,2
51,14,3,171,0.97,2
52,14,3,168,0.44,1
53,14,3,179,0.98,2
54,14,3,126,0.79,1
55,14,3,186,0.72,2
56,14,3,129,0.35,1
57,14,3,165,0.81,2
58,14,3,148,0.40,1
59,14,3,106,0.68,1
0,15,3,188,0.68,2
1,15,3,114,0.47,1
2,15,3,179,0.63,1
3,15,3,125,0.99,2
4,15,3,150,0.97,2
5,15,3,157,0.70,1
6,15,3,186,0.31,1
7,15,3,182,0.72,2
8,15,3,163,0.94,2
9,15,3,160,0.97,2
10,15,3,127,0.68,1
11,15,3,168,0.60,1
12,15,3,132,0.81,1
13,15,3,137,0.73,1
14,15,3,179,0.78,2
15,15,3,165,0.39,1
16,15,3,102,0.86,1
17,15,3,161,0.89,2
18,15,3,158,0.39,1
19,15,3,163,0.37,1
20,15,3,130,0.55,1
21,15,3,163,0.69,1
22,15,3,195,0.59,1
23,15,3,103,0.99,1
24,15,3,180,0.72,2
25,15,3,131,0.96,2
26,15,3,106,0.59,1
27,15,3,149,0.65,1
28,15,3,135,0.70,1
29,15,3,122,0.35,1
30,15,3,115,0.32,1
31,15,3,171,0.77,2
32,15,3,116,0.59,1
33,15,3,183,0.61,1
34,15,3,169,0.97,2
35,15,3,169,0.90,2
36,15,3,186,0.77,2
37,15,3,184,0.65,1
38,15,3,197,0.79,2
39,15,3,179,0.79,2
40,15,3,175,0.35,1
41,15,3,144,0.90,2
42,15,3,149,0.48,1
43,15,3,164,0.49,1
44,15,3,123,0.88,1
45,15,3,170,0.94,2
46,15,3,155,0.85,2
47,15,3,111,0.58,1
48,15,3,157,0.88,2
49,15,3,170,0.34,1
50,15,3,178,0.61,1
51,15,3,110,0.78,1
52,15,3,132,0.80,1
53,15,3,156,0.75,1
54,15,3,107,0.82,1
55,15,3,187,0.58,1
56,15,3,110,0.81,1
57,15,3,167,0.72,2
58,15,3,198,0.94,2
59,15,3,112,0.80,1
0,16,3,147,0.55,1
1,16,3,176,0.72,2
2,16,3,171,0.49,1
3,16,3,187,0.91,2
4,16,3,147,0.77,1
5,16,3,186,0.73,2
6,16,3,130,0.48,1
7,16,3,142,0.73,1
8,16,3,136,0.66,1
9,16,3,148,0.72,1
10,16,3,114,0.84,1
11,16,3,122,0.74,1
12,16,3,101,0.98,1
13,16,3,132,0.46,1
14,16,3,119,0.88,1
15,16,3,148,0.31,1
16,16,3,165,0.44,1
17,16,3,111,0.85,1
18,16,3,164,0.76,2
19,16,3,147,0.98,2
20,16,3,138,0.72,1
21,16,3,190,0.66,2
22,16,3,168,0.90,2
23,16,3,122,0.41,1
24,16,3,125,0.41,1
25,16,3,193,0.98,2
26,16,3,114,0.63,1
27,16,3,107,0.85,1
28,16,3,169,0.52,1
29,16,3,165,0.96,2
30,16,3,192,0.97,2
31,16,3,180,0.96,2
32,16,3,156,0.91,2
33,16,3,100,0.96,1
34,16,3,141,0.53,1
35,16,3,147,0.36,1
36,16,3,126,0.57,1
37,16,3,181,0.49,1
38,16,3,193,0.62,1
39,16,3,196,0.85,2
40,16,3,173,0.38,1
41,16,3,118,0.87,1
42,16,3,188,0.70,2
43,16,3,141,0.97,2
44,16,3,197,0.44,1
45,16,3,184,0.43,1
46,16,3,159,0.60,1
47,16,3,165,0.97,2
48,16,3,116,0.69,1
49,16,3,163,0.96,2
50,16,3,198,0.86,2
51,16,3,149,0.67,1
52,16,3,182,0.81,2
53,16,3,154,0.85,2
54,16,3,159,0.98,2
55,16,3,166,0.80,2
56,16,3,159,0.65,1
57,16,3,161,0.39,1
58,16,3,151,0.34,1
59,16,3,190,0.54,1
0,17,3,130,0.98,2
1,17,3,148,0.39,1
2,17,3,163,0.51,1
3,17,3,126,0.82,1
4,17,3,150,0.85,2
5,17,3,135,0.85,1
6,17,3,150,0.93,2
7,17,3,190,0.97,2
8,17,3,117,0.81,1
9,17,3,196,0.60,1
10,17,3,127,0.51,1
11,17,3,109,0.78,1
12,17,3,144,0.36,1
13,17,3,133,0.60,1
14,17,3,105,0.34,1
15,17,3,142,0.67,1
16,17,3,107,0.33,1
17,17,3,123,0.73,1
18,17,3,177,0.72,2
19,17,3,125,0.39,1
20,17,3,194,0.38,1
21,17,3,118,0.70,1
22,17,3,149,0.85,2
23,17,3,187,0.47,1
24,17,3,160,0.95,2
25,17,3,136,0.69,1
26,17,3,139,0.54,1
27,17,3,158,0.36,1
28,17,3,142,0.71,1
29,17,3,195,0.66,2
30,17,3,166,0.36,1
31,17,3,192,0.55,1
32,17,3,108,0.98,1
33,17,3,162,0.56,1
34,17,3,188,0.32,1
35,17,3,188,0.65,2
36,17,3,132,0.74,1
37,17,3,160,0.91,2
38,17,3,148,0.37,1
39,17,3,140,0.64,1
40,17,3,175,0.84,2
41,17,3,144,0.40,1
42,17,3,159,0.89,2
43,17,3,199,0.71,2
44,17,3,116,0.87,1
45,17,3,165,0.68,1
46,17,3,156,0.61,1
47,17,3,159,0.85,2
48,17,3,185,0.64,1
49,17,3,115,0.38,1
50,17,3,143,0.88,2
51,17,3,118,0.83,1
52,17,3,187,0.89,2
53,17,3,194,0.92,2
54,17,3,187,0.54,1
55,17,3,178,0.42,1
56,17,3,141,0.76,1
57,17,3,198,0.63,2
58,17,3,192,0.87,2
59,17,3,126,0.94,1
0,18,3,729,0.91,6
1,18,3,546,0.65,3
2,18,3,571,0.66,4
3,18,3,444,0.52,2
4,18,3,606,0.80,5
5,18,3,592,0.50,3
6,18,3,612,0.96,5
7,18,3,465,0.57,3
8,18,3,544,0.34,2
9,18,3,782,0.76,5
10,18,3,439,0.55,3
11,18,3,691,0.87,6
12,18,3,584,0.71,4
13,18,3,404,0.61,3
14,18,3,736,0.81,5
15,18,3,425,0.76,3
16,18,3,666,0.56,4
17,18,3,540,0.60,3
18,18,3,417,0.57,2
19,18,3,585,0.89,5
20,18,3,708,0.97,6
21,18,3,704,0.63,4
22,18,3,606,0.35,2
23,18,3,526,0.72,4
24,18,3,541,0.58,3
25,18,3,402,0.58,2
26,18,3,516,0.50,3
27,18,3,556,0.85,4
28,18,3,607,0.72,4
29,18,3,495,0.92,4
30,18,3,606,0.58,3
31,18,3,485,0.59,3
32,18,3,561,0.41,2
33,18,3,491,0.78,4
34,18,3,420,0.55,2
35,18,3,558,0.46,3
36,18,3,607,0.72,4
37,18,3,639,0.62,4
38,18,3,685,0.70,4
39,18,3,782,0.77,6
40,18,3,552,0.97,5
41,18,3,489,0.40,2
42,18,3,635,0.82,5
43,18,3,756,0.64,5
44,18,3,630,0.90,5
45,18,3,690,0.35,3
46,18,3,776,0.55,4
47,18,3,785,0.53,4
48,18,3,443,0.61,3
49,18,3,447,0.50,2
50,18,3,551,0.44,3
51,18,3,683,0.40,3
52,18,3,634,0.63,4
53,18,3,404,0.54,2
54,18,3,765,0.74,5
55,18,3,438,0.90,4
56,18,3,569,0.96,5
57,18,3,487,0.63,3
58,18,3,692,0.37,3
59,18,3,758,0.65,5
0,19,3,614,0.85,5
1,19,3,685,0.47,3
2,19,3,599,0.75,4
3,19,3,517,0.53,3
4,19,3,771,0.31,2
5,19,3,480,0.59,3
6,19,3,492,0.51,3
7,19,3,766,0.75,5
8,19,3,429,0.63,3
9,19,3,799,1.00,7
10,19,3,494,0.62,3
11,19,3,785,0.47,4
12,19,3,751,0.55,4
13,19,3,491,0.78,4
14,19,3,543,0.59,3
15,19,3,421,0.82,3
16,19,3,554,0.57,3
17,19,3,714,0.53,4
18,19,3,493,0.95,4
19,19,3,550,0.85,4
20,19,3,709,0.77,5
21,19,3,719,0.48,3
22,19,3,717,0.41,3
23,19,3,545,0.53,3
24,19,3,553,0.72,4
25,19,3,720,0.58,4
26,19,3,777,0.77,5
27,19,3,549,0.52,3
28,19,3,576,0.91,5
29,19,3,624,0.63,4
30,19,3,615,0.87,5
31,19,3,760,0.83,6
32,19,3,777,0.74,5
33,19,3,788,0.88,6
34,19,3,679,0.41,3
35,19,3,655,0.58,4
36,19,3,774,0.64,5
37,19,3,732,0.87,6
38,19,3,428,0.45,2
39,19,3,499,0.43,2
40,19,3,605,0.39,2
41,19,3,591,0.83,5
42,19,3,584,0.46,3
43,19,3,731,0.91,6
44,19,3,587,0.74,4
45,19,3,637,0.50,3
46,19,3,571,0.64,4
47,19,3,783,0.38,3
48,19,3,401,0.70,3
49,19,3,599,0.50,3
50,19,3,597,0.80,4
51,19,3,607,0.73,4
52,19,3,596,0.30,2
53,19,3,491,0.40,2
54,19,3,451,0.84,4
55,19,3,582,0.52,3
56,19,3,404,0.33,2
57,19,3,724,0.81,5
58,19,3,547,0.67,4
59,19,3,632,0.88,5
0,20,3,572,0.87,5
1,20,3,512,0.74,4
2,20,3,721,0.74,5
3,20,3,658,0.87,5
4,20,3,523,0.82,4
5,20,3,591,0.86,5
6,20,3,796,0.55,4
7,20,3,510,0.95,5
8,20,3,753,0.59,4
9,20,3,723,0.66,4
10,20,3,775,0.31,3
11,20,3,573,0.50,3
12,20,3,596,0.99,5
13,20,3,568,0.46,3
14,20,3,764,0.75,5
15,20,3,446,0.42,2
16,20,3,613,0.49,3
17,20,3,612,0.65,4
18,20,3,596,0.86,5
19,20,3,528,0.62,3
20,20,3,691,0.56,4
21,20,3,772,0.62,4
22,20,3,671,0.95,6
23,20,3,611,0.36,2
24,20,3,665,0.46,3
25,20,3,518,0.91,4
26,20,3,430,0.42,2
27,20,3,585,0.62,4
28,20,3,768,0.94,7
29,20,3,451,0.90,4
30,20,3,552,0.78,4
31,20,3,731,0.46,3
32,20,3,486,0.72,3
33,20,3,417,0.95,4
34,20,3,414,0.57,2
35,20,3,796,0.58,4
36,20,3,621,0.77,4
37,20,3,569,0.48,3
38,20,3,788,0.43,3
39,20,3,486,0.47,2
40,20,3,548,0.93,5
41,20,3,541,0.66,3
42,20,3,688,0.90,6
43,20,3,762,0.98,7
44,20,3,428,0.46,2
45,20,3,585,0.84,5
46,20,3,513,0.68,3
47,20,3,648,0.76,5
48,20,3,488,0.70,3
49,20,3,769,0.60,4
50,20,3,664,0.30,2
51,20,3,667,0.63,4
52,20,3,536,0.81,4
53,20,3,739,0.93,6
54,20,3,507,0.44,2
55,20,3,406,1.00,4
56,20,3,618,0.82,5
57,20,3,752,0.99,7
58,20,3,643,0.59,4
59,20,3,782,0.81,6
0,21,3,553,0.58,3
1,21,3,692,0.73,5
2,21,3,402,0.74,3
3,21,3,447,0.45,2
4,21,3,549,0.88,5
5,21,3,630,0.83,5
6,21,3,492,0.82,4
7,21,3,652,0.55,3
8,21,3,428,0.51,2
9,21,3,570,0.66,4
10,21,3,634,0.97,6
11,21,3,646,0.93,6
12,21,3,559,0.47,3
13,21,3,489,1.00,5
14,21,3,539,0.35,2
15,21,3,440,0.82,4
16,21,3,742,0.42,3
17,21,3,720,0.83,5
18,21,3,509,0.92,4
19,21,3,618,0.60,4
20,21,3,440,0.61,3
21,21,3,549,0.55,3
22,21,3,699,0.78,5
23,21,3,643,0.79,5
24,21,3,766,0.93,6
25,21,3,651,0.95,6
26,21,3,766,0.85,6
27,21,3,544,0.53,3
28,21,3,461,0.79,4
29,21,3,452,0.55,3
30,21,3,735,0.93,6
31,21,3,436,0.41,2
32,21,3,486,0.66,3
33,21,3,689,0.89,6
34,21,3,499,0.33,2
35,21,3,600,0.77,4
36,21,3,469,0.35,2
37,21,3,713,0.36,3
38,21,3,542,0.94,5
39,21,3,793,0.61,5
40,21,3,424,0.85,4
41,21,3,440,0.74,3
42,21,3,764,0.86,6
43,21,3,463,0.86,4
44,21,3,614,0.55,3
45,21,3,565,0.67,4
46,21,3,625,0.42,3
47,21,3,466,0.45,2
48,21,3,620,0.48,3
49,21,3,535,0.44,2
50,21,3,688,0.80,5
51,21,3,681,0.52,3
52,21,3,752,0.89,6
53,21,3,746,0.59,4
54,21,3,524,0.49,3
55,21,3,455,0.37,2
56,21,3,716,0.95,6
57,21,3,734,0.96,6
58,21,3,496,0.40,2
59,21,3,415,0.76,3
0,22,3,417,0.47,2
1,22,3,655,0.76,5
2,22,3,500,0.82,4
3,22,3,473,0.62,3
4,22,3,560,0.79,4
5,22,3,609,0.71,4
6,22,3,482,0.68,3
7,22,3,559,0.62,3
8,22,3,645,0.86,5
9,22,3,579,0.78,4
10,22,3,731,0.51,4
11,22,3,699,0.89,6
12,22,3,716,0.84,6
13,22,3,795,0.96,7
14,22,3,468,0.80,4
15,22,3,646,0.39,3
16,22,3,658,0.97,6
17,22,3,632,0.76,5
18,22,3,553,0.94,5
19,22,3,586,0.94,5
20,22,3,750,0.36,3
21,22,3,789,0.39,3
22,22,3,459,0.67,3
23,22,3,549,0.66,4
24,22,3,588,0.32,2
25,22,3,765,0.54,4
26,22,3,500,0.89,4
27,22,3,597,0.69,4
28,22,3,561,0.89,5
29,22,3,503,0.40,2
30,22,3,491,0.84,4
31,22,3,788,0.47,4
32,22,3,750,0.91,6
33,22,3,568,0.56,3
34,22,3,692,0.32,2
35,22,3,566,0.70,4
36,22,3,507,0.56,3
37,22,3,797,0.56,4
38,22,3,600,0.90,5
39,22,3,724,0.68,5
40,22,3,740,0.34,3
41,22,3,562,0.86,5
42,22,3,522,0.80,4
43,22,3,575,0.90,5
44,22,3,584,0.52,3
45,22,3,488,0.37,2
46,22,3,661,0.48,3
47,22,3,408,0.82,3
48,22,3,632,0.48,3
49,22,3,543,0.86,4
50,22,3,783,0.32,3
51,22,3,652,0.48,3
52,22,3,776,0.55,4
53,22,3,486,0.73,3
54,22,3,685,0.37,3
55,22,3,428,0.39,2
56,22,3,453,0.45,2
57,22,3,774,0.53,4
58,22,3,649,0.84,5
59,22,3,553,0.70,4
0,23,3,547,0.64,3
1,23,3,432,0.76,3
2,23,3,645,0.55,3
3,23,3,479,0.91,4
4,23,3,707,0.69,5
5,23,3,412,0.69,3
6,23,3,694,0.42,3
7,23,3,585,0.40,2
8,23,3,615,0.37,2
9,23,3,543,0.38,2
10,23,3,477,0.75,3
11,23,3,482,0.43,2
12,23,3,797,0.82,6
13,23,3,685,1.00,6
14,23,3,482,0.32,2
15,23,3,691,0.78,5
16,23,3,697,0.94,6
17,23,3,644,0.72,4
18,23,3,410,0.88,4
19,23,3,680,0.63,4
20,23,3,518,0.47,3
21,23,3,655,0.87,5
22,23,3,557,0.31,2
23,23,3,616,0.32,2
24,23,3,599,0.89,5
25,23,3,474,0.93,4
26,23,3,605,0.74,4
27,23,3,714,0.69,5
28,23,3,490,0.61,3
29,23,3,423,0.80,3
30,23,3,570,0.32,2
31,23,3,416,0.61,3
32,23,3,696,0.43,3
33,23,3,452,0.73,3
34,23,3,495,0.45,2
35,23,3,748,0.59,4
36,23,3,764,0.36,3
37,23,3,429,0.70,3
38,23,3,515,0.95,5
39,23,3,730,0.57,4
40,23,3,653,0.48,3
41,23,3,434,0.40,2
42,23,3,422,0.59,3
43,23,3,742,0.63,4
44,23,3,443,0.93,4
45,23,3,586,0.76,4
46,23,3,702,0.41,3
47,23,3,420,0.30,2
48,23,3,720,0.51,4
49,23,3,600,0.92,5
50,23,3,510,0.38,2
51,23,3,754,0.78,5
52,23,3,558,0.83,4
53,23,3,680,0.43,3
54,23,3,745,0.83,6
55,23,3,548,0.66,4
56,23,3,800,0.42,3
57,23,3,506,0.94,4
58,23,3,627,0.49,3
59,23,3,430,0.46,2
0,0,4,59,0.70,1
1,0,4,20,0.83,1
2,0,4,35,0.76,1
3,0,4,31,0.65,1
4,0,4,34,0.45,1
5,0,4,25,0.39,1
6,0,4,57,0.46,1
7,0,4,75,0.76,1
8,0,4,64,0.79,1
9,0,4,22,0.54,1
10,0,4,63,0.66,1
11,0,4,70,0.49,1
12,0,4,70,0.95,1
13,0,4,43,0.46,1
14,0,4,30,0.32,1
15,0,4,68,0.55,1
16,0,4,63,0.89,1
17,0,4,35,0.38,1
18,0,4,78,0.52,1
19,0,4,43,0.55,1
20,0,4,80,0.49,1
21,0,4,70,0.68,1
22,0,4,31,0.52,1
23,0,4,32,0.47,1
24,0,4,23,0.64,1
25,0,4,23,0.95,1
26,0,4,55,0.52,1
27,0,4,55,0.95,1
28,0,4,49,0.60,1
29,0,4,34,0.56,1
30,0,4,44,0.42,1
31,0,4,41,0.98,1
32,0,4,31,0.65,1
33,0,4,47,0.72,1
34,0,4,78,0.38,1
35,0,4,27,0.67,1
36,0,4,45,0.70,1
37,0,4,49,0.65,1
38,0,4,34,0.93,1
39,0,4,35,0.49,1
40,0,4,28,0.45,1
41,0,4,39,0.73,1
42,0,4,25,0.85,1
43,0,4,53,0.95,1
44,0,4,39,0.49,1
45,0,4,36,0.81,1
46,0,4,73,0.97,1
47,0,4,66,0.70,1
48,0,4,30,0.52,1
49,0,4,64,0.78,1
50,0,4,39,0.70,1
51,0,4,68,0.97,1
52,0,4,77,0.93,1
53,0,4,39,0.84,1
54,0,4,79,0.53,1
55,0,4,60,0.73,1
56,0,4,75,0.31,1
57,0,4,51,0.96,1
58,0,4,43,0.87,1
59,0,4,74,0.79,1
0,1,4,71,0.45,1
1,1,4,21,0.53,1
2,1,4,72,0.39,1
3,1,4,55,0.70,1
4,1,4,62,0.84,1
5,1,4,44,0.43,1
6,1,4,79,0.47,1
7,1,4,66,0.89,1
8,1,4,22,0.71,1
9,1,4,56,0.68,1
10,1,4,52,0.35,1
11,1,4,69,0.95,1
12,1,4,74,0.82,1
13,1,4,33,0.87,1
14,1,4,75,0.92,1
15,1,4,60,0.50,1
16,1,4,58,0.53,1
17,1,4,53,0.77,1
18,1,4,63,0.79,1
19,1,4,77,0.33,1
20,1,4,55,0.59,1
21,1,4,79,0.72,1
22,1,4,51,0.35,1
23,1,4,42,0.51,1
24,1,4,33,0.66,1
25,1,4,51,0.45,1
26,1,4,36,0.70,1
27,1,4,49,0.43,1
28,1,4,37,0.37,1
29,1,4,53,0.65,1
30,1,4,40,0.72,1
31,1,4,73,0.65,1
32,1,4,37,0.96,1
33,1,4,51,0.36,1
34,1,4,43,0.69,1
35,1,4,32,0.45,1
36,1,4,66,0.79,1
37,1,4,78,0.86,1
38,1,4,75,0.99,1
39,1,4,51,0.61,1
40,1,4,61,0.96,1
41,1,4,26,0.93,1
42,1,4,48,0.76,1
43,1,4,79,0.62,1
44,1,4,63,0.75,1
45,1,4,61,0.92,1
46,1,4,61,0.68,1
47,1,4,28,0.39,1
48,1,4,30,0.89,1
49,1,4,26,0.76,1
50,1,4,46,0.58,1
51,1,4,59,0.40,1
52,1,4,29,0.62,1
53,1,4,34,0.84,1
54,1,4,31,0.41,1
55,1,4,32,0.57,1
56,1,4,25,0.34,1
57,1,4,54,0.50,1
58,1,4,28,0.50,1
59,1,4,52,0.89,1
0,2,4,76,0.51,1
1,2,4,63,0.92,1
2,2,4,21,0.41,1
3,2,4,52,0.56,1
4,2,4,77,0.78,1
5,2,4,42,0.37,1
6,2,4,21,0.31,1
7,2,4,32,0.66,1
8,2,4,73,0.63,1
9,2,4,60,0.48,1
10,2,4,23,0.49,1
11,2,4,31,0.55,1
12,2,4,78,0.58,1
13,2,4,66,0.49,1
14,2,4,39,0.74,1
15,2,4,32,0.78,1
16,2,4,38,0.67,1
17,2,4,33,0.90,1
18,2,4,25,0.43,1
19,2,4,75,0.35,1
20,2,4,45,0.47,1
21,2,4,80,0.92,1
22,2,4,42,0.40,1
23,2,4,37,0.82,1
24,2,4,74,0.80,1
25,2,4,49,0.61,1
26,2,4,62,0.81,1
27,2,4,35,0.51,1
28,2,4,67,0.60,1
29,2,4,57,0.93,1
30,2,4,75,0.71,1
31,2,4,73,0.74,1
32,2,4,28,0.34,1
33,2,4,33,0.78,1
34,2,4,33,0.68,1
35,2,4,23,0.63,1
36,2,4,48,0.32,1
37,2,4,59,0.98,1
38,2,4,78,0.36,1
39,2,4,30,0.44,1
40,2,4,51,0.95,1
41,2,4,35,0.99,1
42,2,4,23,0.96,1
43,2,4,22,0.48,1
44,2,4,33,0.46,1
45,2,4,21,0.34,1
46,2,4,36,0.42,1
47,2,4,56,0.51,1
48,2,4,63,0.68,1
49,2,4,57,0.34,1
50,2,4,23,0.54,1
51,2,4,24,0.77,1
52,2,4,48,0.86,1
53,2,4,23,0.89,1
54,2,4,78,0.92,1
55,2,4,71,0.89,1
56,2,4,79,0.78,1
57,2,4,37,0.87,1
58,2,4,50,0.67,1
59,2,4,75,0.35,1
0,3,4,68,0.44,1
1,3,4,31,0.35,1
2,3,4,76,0.31,1
3,3,4,47,0.70,1
4,3,4,40,0.53,1
5,3,4,27,0.63,1
6,3,4,23,0.42,1
7,3,4,73,0.71,1
8,3,4,34,0.84,1
9,3,4,65,0.93,1
10,3,4,34,0.92,1
11,3,4,51,0.62,1
12,3,4,46,0.48,1
13,3,4,46,0.47,1
14,3,4,63,0.97,1
15,3,4,44,0.65,1
16,3,4,49,0.47,1
17,3,4,44,0.58,1
18,3,4,34,0.46,1
19,3,4,65,0.68,1
20,3,4,53,0.51,1
21,3,4,47,0.42,1
22,3,4,36,0.77,1
23,3,4,71,0.70,1
24,3,4,41,0.94,1
25,3,4,32,0.32,1
26,3,4,73,0.76,1
27,3,4,53,0.34,1
28,3,4,26,0.74,1
